City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
296,Kudahuvadhoo,MV,2021-11-28 15:15:46,2.6708,72.8944,83.14,67,100,14.58
297,Tramandai,BR,2021-11-28 15:15:46,-29.9847,-50.1336,77.27,70,100,7.54
298,Sorland,NO,2021-11-28 15:15:46,67.667,12.6934,30.27,51,100,12.73
299,Magistralnyy,RU,2021-11-28 15:15:47,56.1725,107.4458,12.34,90,100,5.97
300,Nea Pella,GR,2021-11-28 15:15:47,40.7661,22.4856,64.09,68,96,8.3
301,Ust-Kuyga,RU,2021-11-28 15:15:47,70.0167,135.6,-8.16,100,100,2.8
302,Sao Filipe,CV,2021-11-28 15:15:48,14.8961,-24.4956,77.63,68,58,13.6
303,Nicoya,CR,2021-11-28 15:15:48,10.1483,-85.452,81.95,73,59,13.13
304,Norrtalje,SE,2021-11-28 15:15:48,59.758,18.705,26.53,61,94,6.29
305,Ocos,GT,2021-11-28 15:15:49,14.5094,-92.1933,84.7,69,97,3.83
306,Taltal,CL,2021-11-28 15:15:49,-25.4,-70.4833,66.4,69,7,6.08
307,Bridgton,US,2021-11-28 15:15:49,44.0548,-70.7128,29.73,42,17,2.89
308,Zlobin,HR,2021-11-28 15:15:49,45.2924,14.6541,40.3,76,40,8.05
309,Polyarnyy,RU,2021-11-28 15:15:50,69.1989,33.4478,6.96,92,26,11.7
310,Catuday,PH,2021-11-28 15:15:50,16.2923,119.8062,78.46,77,100,13.04
311,Creel,MX,2021-11-28 15:15:50,27.75,-107.6333,41.02,75,98,4.88
312,Kuhdasht,IR,2021-11-28 15:15:51,33.535,47.6061,58.05,38,56,4.54
313,Russell,US,2021-11-28 15:15:27,32.3502,-85.1999,52.88,57,90,0.0
314,Khao Wong,TH,2021-11-28 15:15:51,16.7001,104.0902,67.5,77,56,5.35
315,Nagod,IN,2021-11-28 15:15:51,24.5667,80.6,64.78,42,64,3.42
316,Estelle,US,2021-11-28 15:15:52,29.8458,-90.1067,53.6,82,90,0.0
317,Tallahassee,US,2021-11-28 15:15:50,30.4383,-84.2807,55.49,62,75,3.44
318,Zajecar,RS,2021-11-28 15:15:52,43.9036,22.2641,52.05,74,100,3.2
319,Mantua,IT,2021-11-28 15:15:53,45.1667,10.7833,44.92,70,98,5.97
320,Noyabrsk,RU,2021-11-28 15:15:53,63.1994,75.4507,-14.03,100,74,5.53
321,Novoselytsya,UA,2021-11-28 15:16:53,48.2193,26.2653,53.17,67,85,4.45
322,Northam,GB,2021-11-28 15:16:54,51.0333,-4.2167,44.22,72,100,11.23
323,Whitehorse,CA,2021-11-28 15:16:54,60.7161,-135.0538,0.37,85,90,3.44
324,Apatity,RU,2021-11-28 15:16:55,67.5641,33.4031,-0.63,99,50,3.24
325,Chifeng,CN,2021-11-28 15:16:55,42.2683,118.9636,32.63,72,20,4.9
326,Dengfeng,CN,2021-11-28 15:16:55,34.4553,113.0281,47.21,72,1,2.33
327,Gat,IL,2021-11-28 15:16:55,31.61,34.7642,75.88,42,13,4.25
328,Alofi,NU,2021-11-28 15:16:56,-19.0595,-169.9187,75.09,78,100,12.66
329,Rafai,CF,2021-11-28 15:16:56,4.95,23.9167,93.33,25,99,3.4
330,Suntar,RU,2021-11-28 15:16:56,62.1444,117.6319,3.13,98,100,3.94
331,Ashqelon,IL,2021-11-28 15:16:57,31.6693,34.5715,76.89,54,12,5.61
332,Corinto,GR,2021-11-28 15:16:57,37.9407,22.9573,66.31,67,7,6.26
333,Fomboni,KM,2021-11-28 15:16:57,-12.28,43.7425,80.24,78,48,12.35
334,Lorengau,PG,2021-11-28 15:16:58,-2.0226,147.2712,81.19,78,89,2.21
335,Guane,CU,2021-11-28 15:16:58,22.2025,-84.0875,76.71,63,36,6.67
336,Galesong,ID,2021-11-28 15:16:58,-5.3166,119.3661,75.22,79,100,2.24
337,Manavalakurichi,IN,2021-11-28 15:16:59,8.1333,77.3,77.09,88,100,3.53
338,Marsa Matruh,EG,2021-11-28 15:16:59,31.3525,27.2453,73.92,49,100,6.69
339,Iberia,US,2021-11-28 15:13:01,29.9502,-91.7507,51.87,82,40,6.91
340,Beloha,MG,2021-11-28 15:16:59,-25.1667,45.05,68.49,52,58,15.77
341,Vanimo,PG,2021-11-28 15:17:00,-2.6741,141.3028,77.7,86,96,2.57
342,Kalamb,IN,2021-11-28 15:17:00,19.05,73.95,69.33,46,26,7.23
343,Kargasok,RU,2021-11-28 15:17:01,59.0556,80.8572,26.01,92,91,11.03
344,Klaksvik,FO,2021-11-28 15:17:01,62.2266,-6.589,34.72,64,100,8.79
345,Machico,PT,2021-11-28 15:17:01,32.7,-16.7667,68.63,60,40,18.41
346,Belmonte,BR,2021-11-28 15:17:02,-15.8631,-38.8828,84.7,70,97,13.11
347,State College,US,2021-11-28 15:15:26,40.7934,-77.86,40.39,100,90,3.44
348,Jumla,NP,2021-11-28 15:17:02,29.2747,82.1838,40.41,62,1,4.72
349,Mugur-Aksy,RU,2021-11-28 15:17:02,50.35,90.5,8.01,88,86,6.49
350,Bure,ET,2021-11-28 15:17:03,10.7,37.0667,66.02,46,31,1.68
351,Novouzensk,RU,2021-11-28 15:17:03,50.4592,48.1431,37.17,82,100,11.65
352,Sistranda,NO,2021-11-28 15:17:03,63.7256,8.834,21.16,63,17,5.7
353,Iqaluit,CA,2021-11-28 15:17:04,63.7506,-68.5145,24.53,63,90,4.61
354,Sarakhs,IR,2021-11-28 15:17:04,36.5449,61.1577,56.89,39,0,7.36
355,Belokurikha,RU,2021-11-28 15:17:04,51.9959,84.9896,20.73,85,100,4.09
356,Hetauda,NP,2021-11-28 15:17:04,27.4284,85.0322,65.55,74,1,4.38
357,Antsohihy,MG,2021-11-28 15:17:05,-14.8796,47.9875,80.42,75,87,4.74
358,Mariinskiy Posad,RU,2021-11-28 15:17:05,56.115,47.718,34.74,99,100,10.89
359,Jingdezhen,CN,2021-11-28 15:17:05,29.2947,117.2079,54.59,85,95,3.67
360,Moose Factory,CA,2021-11-28 15:17:06,51.2585,-80.6094,15.8,86,90,4.61
361,Imeni Poliny Osipenko,RU,2021-11-28 15:17:06,52.4201,136.4853,13.73,97,100,2.48
362,Talmenka,RU,2021-11-28 15:17:06,53.8183,83.5677,20.64,94,43,7.31
363,Mayor Pablo Lagerenza,PY,2021-11-28 15:17:07,-19.9309,-60.7718,99.5,32,13,15.68
364,Tahta,EG,2021-11-28 15:17:07,26.7693,31.5021,82.87,12,58,8.88
365,Amargosa,BR,2021-11-28 15:17:07,-13.0303,-39.6047,71.65,94,100,2.17
366,Zyryanka,RU,2021-11-28 15:18:08,65.75,150.85,-38.92,99,99,5.14
367,Baiyin,CN,2021-11-28 15:18:08,36.5583,104.2081,27.48,58,100,16.17
368,Chase,CA,2021-11-28 15:18:08,50.8165,-119.6857,38.95,99,100,3.2
369,Tiksi,RU,2021-11-28 15:18:09,71.6872,128.8694,-11.2,97,100,6.53
370,Touros,BR,2021-11-28 15:18:09,-5.1989,-35.4608,86.9,57,36,12.73
371,Charlestown,AU,2021-11-28 15:17:59,-32.95,151.6667,60.58,80,99,7.23
372,Aljezur,PT,2021-11-28 15:18:09,37.3191,-8.8033,57.63,61,13,14.16
373,Amga,RU,2021-11-28 15:18:10,60.8953,131.9608,-4.07,98,100,4.88
374,Saint George,US,2021-11-28 15:13:58,37.1041,-113.5841,34.39,51,1,0.0
375,Miedzyrzecz,PL,2021-11-28 15:18:10,52.4446,15.578,35.67,76,100,2.73
376,Brigantine,US,2021-11-28 15:15:36,39.4101,-74.3646,50.2,53,75,10.36
377,Gloversville,US,2021-11-28 15:18:11,43.0528,-74.3438,28.18,93,90,3.44
378,Vilhena,BR,2021-11-28 15:18:11,-12.7406,-60.1458,77.22,83,75,19.57
379,Malindi,KE,2021-11-28 15:18:11,-3.2175,40.1191,82.67,73,47,11.05
380,Pisco,PE,2021-11-28 15:18:12,-13.7,-76.2167,69.85,73,0,10.36
381,Santa Cruz,BO,2021-11-28 15:15:03,-17.8,-63.1667,84.25,58,75,25.32
382,Teguldet,RU,2021-11-28 15:18:12,57.3064,88.1667,21.69,92,100,13.09
383,Richards Bay,ZA,2021-11-28 15:18:12,-28.783,32.0377,79.79,63,41,22.15
384,Vila Do Maio,CV,2021-11-28 15:18:13,15.1333,-23.2167,81.39,73,93,22.75
385,Pangnirtung,CA,2021-11-28 15:18:13,66.1451,-65.7125,23.0,86,90,4.61
386,Orlik,RU,2021-11-28 15:18:13,52.5178,99.825,8.65,89,100,5.37
387,Khandbari,NP,2021-11-28 15:18:14,27.3747,87.2039,56.46,75,28,3.04
388,Poltavka,RU,2021-11-28 15:18:14,54.3663,71.7632,12.18,89,70,7.23
389,Bonavista,CA,2021-11-28 15:18:14,48.6499,-53.1147,44.6,82,8,18.84
390,Sawakin,SD,2021-11-28 15:18:14,19.1059,37.3321,82.71,71,1,9.46
391,Norden,DE,2021-11-28 15:18:15,53.6,7.2,37.38,77,100,21.52
392,Sao Joao Da Barra,BR,2021-11-28 15:18:15,-21.6403,-41.0511,86.09,70,42,5.3
393,Darhan,MN,2021-11-28 15:18:15,49.4867,105.9228,13.01,85,78,4.0
394,Turmalina,BR,2021-11-28 15:18:16,-17.2856,-42.73,79.66,65,90,7.2
395,Mareeba,AU,2021-11-28 15:18:16,-17.0,145.4333,72.32,96,73,3.02
396,Yankton,US,2021-11-28 15:18:16,42.8711,-97.3973,26.85,93,1,3.44
397,Ippy,CF,2021-11-28 15:18:17,6.2679,21.2247,92.41,23,85,4.14
398,Biancavilla,IT,2021-11-28 15:18:17,37.6451,14.8671,49.28,89,100,7.92
399,Kimamba,TZ,2021-11-28 15:18:17,-6.7833,37.1333,78.26,67,94,2.13
400,Cabra,ES,2021-11-28 15:18:18,37.4725,-4.4421,51.1,44,1,8.84
401,Hovd,MN,2021-11-28 15:18:18,48.0056,91.6419,18.91,29,100,2.68
402,Plettenberg Bay,ZA,2021-11-28 15:18:18,-34.0527,23.3716,67.82,77,80,12.01
403,Qui Nhon,VN,2021-11-28 15:18:19,13.7667,109.2333,77.65,91,100,13.33
404,Faya,SA,2021-11-28 15:18:19,18.3851,42.4509,69.91,35,0,6.93
405,Cherskiy,RU,2021-11-28 15:18:19,68.75,161.3,-6.11,99,100,3.42
406,Thaba-Tseka,LS,2021-11-28 15:18:20,-29.522,28.6084,59.4,58,55,20.45
407,Shelburne,CA,2021-11-28 15:15:18,44.0787,-80.2041,27.05,93,100,3.58
408,Mujiayingzi,CN,2021-11-28 15:16:15,42.1167,118.7833,31.84,71,19,5.73
409,Iwanai,JP,2021-11-28 15:18:20,42.9744,140.5089,29.1,93,9,5.01
410,Harnosand,SE,2021-11-28 15:18:21,62.6323,17.9379,19.4,83,100,7.85
411,Georgetown,MY,2021-11-28 15:13:59,5.4112,100.3354,78.73,89,20,3.44
412,Diego De Almagro,CL,2021-11-28 15:18:21,-26.3667,-70.05,79.52,15,0,9.31
413,Matara,LK,2021-11-28 15:19:21,5.9485,80.5353,77.2,90,93,5.73
414,Casino,AU,2021-11-28 15:19:22,-28.8667,153.05,66.15,88,94,1.14
415,Zhigansk,RU,2021-11-28 15:19:22,66.7697,123.3711,-6.56,99,99,7.52
416,Belle Fourche,US,2021-11-28 15:19:22,44.6714,-103.8522,51.31,46,94,6.44
417,Hualmay,PE,2021-11-28 15:19:23,-11.0964,-77.6139,70.3,75,84,9.82
418,Lang Son,VN,2021-11-28 15:19:23,21.8333,106.7333,61.16,71,5,3.29
419,Wolbrom,PL,2021-11-28 15:19:23,50.3796,19.7583,37.54,95,100,7.81
420,Shirokiy,RU,2021-11-28 15:19:24,49.758,129.523,4.03,97,100,5.86
421,Marawi,PH,2021-11-28 15:19:24,7.9986,124.2928,69.12,95,48,1.43
422,Miraflores,MX,2021-11-28 15:19:24,19.2167,-98.8083,55.81,53,47,2.95
423,Kutum,SD,2021-11-28 15:19:25,14.2,24.6667,82.24,14,2,12.66
424,Kirovskiy,RU,2021-11-28 15:19:25,45.0917,133.5136,24.03,87,100,5.01
425,Los Llanos De Aridane,ES,2021-11-28 15:19:25,28.6585,-17.9182,62.35,88,75,20.71
426,Aksu,CN,2021-11-28 15:19:25,41.1231,80.2644,30.88,54,7,3.62
427,Ankang,CN,2021-11-28 15:19:26,32.68,109.0172,53.26,58,80,1.97
428,Arawa,PG,2021-11-28 15:19:26,-6.2132,155.5367,77.52,90,100,0.81
429,Rocha,UY,2021-11-28 15:19:26,-34.4833,-54.3333,73.56,76,100,5.41
430,Bowen,AU,2021-11-28 15:19:27,-20.0167,148.2333,79.65,82,94,9.95
431,Homer,US,2021-11-28 15:15:53,59.6425,-151.5483,12.09,85,90,19.57
432,Leh,IN,2021-11-28 15:19:27,34.1667,77.5833,17.6,65,56,2.53
433,Itaituba,BR,2021-11-28 15:19:28,-4.2761,-55.9836,86.16,79,40,5.75
434,Aksarka,RU,2021-11-28 15:19:28,66.5606,67.7975,-15.81,99,92,5.03
435,Dibulla,CO,2021-11-28 15:19:28,11.2725,-73.3091,83.84,71,70,10.04
436,Manuk Mangkaw,PH,2021-11-28 15:19:29,4.8,119.85,83.12,77,99,8.3
437,Kendari,ID,2021-11-28 15:19:29,-3.945,122.4989,76.06,93,100,5.68
438,Coquimbo,CL,2021-11-28 15:19:29,-29.9533,-71.3436,64.13,72,0,17.27
439,Yulara,AU,2021-11-28 15:19:29,-25.2406,130.9889,69.64,28,0,3.44
440,Teguise,ES,2021-11-28 15:19:30,29.0605,-13.564,64.62,64,75,19.57
441,Road Town,VG,2021-11-28 15:19:30,18.4167,-64.6167,86.04,70,20,9.22
442,Hohhot,CN,2021-11-28 15:19:30,40.8106,111.6522,30.49,55,0,13.42
443,Rudbar,AF,2021-11-28 15:19:31,30.15,62.6,62.89,25,15,4.09
444,Mandiana,GN,2021-11-28 15:18:08,10.6333,-8.6833,96.91,18,9,6.06
445,Alta Floresta,BR,2021-11-28 15:19:31,-9.8756,-56.0861,85.82,74,40,8.05
446,Sept-Iles,CA,2021-11-28 15:16:03,50.2001,-66.3821,30.72,74,75,12.66
447,Lahaina,US,2021-11-28 15:19:32,20.8783,-156.6825,72.64,76,5,9.28
448,Seoul,KR,2021-11-28 15:19:32,37.5683,126.9778,38.64,80,100,3.44
449,Bucerias,MX,2021-11-28 15:14:33,20.75,-105.3333,71.58,78,90,5.75
450,Esperance,AU,2021-11-28 15:19:32,-33.8667,121.9,75.78,34,100,16.26
451,Lata,PT,2021-11-28 15:19:33,40.1629,-8.3327,54.01,75,84,6.67
452,Namibe,AO,2021-11-28 15:19:33,-15.1961,12.1522,72.82,69,77,13.51
453,Saint-Joseph,RE,2021-11-28 15:19:33,-21.3667,55.6167,75.58,86,70,2.75
454,Murakami,JP,2021-11-28 15:19:34,38.2333,139.4833,41.4,73,79,2.91
455,Nhulunbuy,AU,2021-11-28 15:19:34,-12.2333,136.7667,79.41,83,40,0.0
456,Douglas,US,2021-11-28 15:19:35,41.3,-96.167,33.1,83,1,0.0
457,Paracuru,BR,2021-11-28 15:19:35,-3.41,-39.0306,89.62,56,66,13.11
458,Riyadh,SA,2021-11-28 15:19:35,24.6877,46.7219,73.54,26,0,8.79
459,Bubaque,GW,2021-11-28 15:20:36,11.2833,-15.8333,83.66,60,22,6.91
460,Diamantino,BR,2021-11-28 15:18:09,-14.4086,-56.4461,88.86,58,98,9.64
461,Kade,DE,2021-11-28 15:20:36,52.3833,12.2667,34.86,84,36,3.15
462,Vanavara,RU,2021-11-28 15:20:36,60.34,102.2797,-1.88,100,96,3.06
463,Campbell River,CA,2021-11-28 15:20:37,50.0163,-125.2446,47.12,100,90,2.3
464,Naples,IT,2021-11-28 15:17:46,40.8333,14.25,57.31,87,90,5.75
465,Cayenne,GF,2021-11-28 15:20:37,4.9333,-52.3333,86.04,70,75,12.66
466,Gizo,SB,2021-11-28 15:20:37,-8.103,156.8419,82.99,74,100,4.5
467,Pavlivka,UA,2021-11-28 15:20:38,49.4414,28.4596,46.81,76,100,10.2
468,Haines Junction,CA,2021-11-28 15:20:38,60.7522,-137.5108,-18.45,76,100,1.14
469,Lira,UG,2021-11-28 15:20:39,2.235,32.9097,78.22,52,64,1.61
470,Vitim,RU,2021-11-28 15:20:39,59.4511,112.5578,8.89,95,100,6.13
471,Nishihara,JP,2021-11-28 15:20:39,26.1842,127.7558,70.88,60,75,16.11
472,Pontes E Lacerda,BR,2021-11-28 15:20:39,-15.2261,-59.3353,90.93,51,90,10.94
473,Pemangkat,ID,2021-11-28 15:20:40,1.1667,108.9667,77.86,79,100,5.59
474,Mpika,ZM,2021-11-28 15:20:40,-11.8343,31.4529,76.91,45,79,7.11
475,Rio Grande,BR,2021-11-28 15:20:40,-32.035,-52.0986,75.31,80,100,8.28
476,Banda Aceh,ID,2021-11-28 15:20:41,5.5577,95.3222,78.1,81,100,1.63
477,Senneterre,CA,2021-11-28 15:20:41,48.3835,-77.2328,8.82,82,78,2.59
478,Outjo,NA,2021-11-28 15:20:41,-20.1167,16.15,94.05,15,86,8.05
479,Araguaina,BR,2021-11-28 15:20:42,-7.1911,-48.2072,89.26,53,70,5.32
480,Karratha,AU,2021-11-28 15:20:42,-20.7377,116.8463,83.08,63,2,4.47
481,Fairbanks,US,2021-11-28 15:20:42,64.8378,-147.7164,-18.44,73,90,0.0
482,Iquique,CL,2021-11-28 15:20:43,-20.2208,-70.1431,68.04,67,98,5.5
483,Lazarev,RU,2021-11-28 15:20:43,52.225,141.5131,18.52,90,100,5.01
484,Port-Gentil,GA,2021-11-28 15:20:43,-0.7193,8.7815,84.16,70,40,14.97
485,Roald,NO,2021-11-28 15:20:44,62.5833,6.1333,26.74,74,0,13.8
486,Damphu,BT,2021-11-28 15:20:44,27.0721,90.1096,54.03,76,24,4.56
487,Kaseda,JP,2021-11-28 15:20:44,31.4167,130.3167,53.46,69,3,7.43
488,Pilar,BR,2021-11-28 15:20:45,-9.5972,-35.9567,93.13,40,80,12.95
489,Muscat,OM,2021-11-28 15:20:45,23.6139,58.5922,78.82,62,0,5.57
490,Coihaique,CL,2021-11-28 15:17:00,-45.5752,-72.0662,56.01,71,90,6.91
491,Shimoda,JP,2021-11-28 15:20:45,34.6667,138.95,50.65,56,7,3.83
492,San Quintin,MX,2021-11-28 15:20:46,30.4833,-115.95,63.18,45,0,3.18
493,Maniitsoq,GL,2021-11-28 15:20:46,65.4167,-52.9,36.46,97,100,14.61
494,Comodoro Rivadavia,AR,2021-11-28 15:20:05,-45.8667,-67.5,71.46,24,35,37.98
495,Lebu,CL,2021-11-28 15:20:46,-37.6167,-73.65,57.31,63,0,17.07
496,Lazaro Cardenas,MX,2021-11-28 15:20:47,17.9583,-102.2,77.18,64,64,3.89
497,Lompoc,US,2021-11-28 15:20:47,34.6391,-120.4579,47.12,34,1,5.75
498,Barra Do Corda,BR,2021-11-28 15:20:47,-5.5,-45.25,88.63,58,79,3.76
499,Dzerzhinskoye,RU,2021-11-28 15:20:48,56.8344,95.2283,22.87,79,100,12.28
500,Ous,RU,2021-11-28 15:20:48,60.9058,61.5186,20.39,87,97,8.77
501,Vila Franca Do Campo,PT,2021-11-28 15:20:48,37.7167,-25.4333,63.01,65,70,4.59
502,Basco,PH,2021-11-28 15:20:49,20.4487,121.9702,78.24,85,98,27.63
503,Rudnogorsk,RU,2021-11-28 15:20:49,57.2639,103.7519,16.07,92,100,8.25
504,Pangoa,PE,2021-11-28 15:21:49,-12.1167,-73.0,84.34,47,100,2.57
505,Mandurah,AU,2021-11-28 15:21:50,-32.55,115.7,66.45,77,60,16.8
506,Cootamundra,AU,2021-11-28 15:21:50,-34.65,148.0333,52.84,79,61,11.63
507,Uruzgan,AF,2021-11-28 15:21:50,32.8333,66.0,42.78,43,0,1.05
508,Basoko,CD,2021-11-28 15:21:51,1.2391,23.616,82.13,67,89,5.77
509,Krasnoselkup,RU,2021-11-28 15:21:51,65.7,82.4667,-11.25,100,67,8.34
510,Nouadhibou,MR,2021-11-28 15:21:51,20.931,-17.0347,75.18,41,3,23.02
511,High Level,CA,2021-11-28 15:21:52,58.5169,-117.136,10.51,100,40,2.3
512,Thomaston,US,2021-11-28 15:21:52,32.8882,-84.3266,52.11,46,1,8.05
513,Mbanza-Ngungu,CD,2021-11-28 15:21:52,-5.25,14.8667,76.68,85,73,1.41
514,Ulladulla,AU,2021-11-28 15:21:53,-35.35,150.4667,54.84,80,65,4.0
515,Odoyev,RU,2021-11-28 15:21:53,53.9393,36.6864,32.05,92,86,4.52
516,Grand Gaube,MU,2021-11-28 15:21:53,-20.0064,57.6608,79.2,67,24,3.89
517,Nisia Floresta,BR,2021-11-28 15:21:54,-6.0911,-35.2086,88.18,48,68,13.15
518,Vostochnyy,RU,2021-11-28 15:21:54,55.8167,37.8667,38.5,90,100,6.71
519,Jardim,BR,2021-11-28 15:17:20,-21.4803,-56.1381,97.74,34,59,11.14
520,Mitu,CO,2021-11-28 15:19:12,1.1983,-70.1733,85.55,62,85,3.96
521,Porbandar,IN,2021-11-28 15:21:55,21.6422,69.6093,80.37,58,18,6.33
522,Omboue,GA,2021-11-28 15:21:55,-1.5746,9.2618,81.88,76,81,9.73
523,Teknaf,BD,2021-11-28 15:21:55,20.8624,92.3058,71.82,73,11,8.61
524,Chunhuhub,MX,2021-11-28 15:21:56,19.55,-88.6833,78.76,68,47,1.45
525,Mayna,RU,2021-11-28 15:21:56,54.1135,47.6231,32.31,97,100,10.42
526,Barstow,US,2021-11-28 15:21:56,34.8986,-117.0228,44.15,11,0,1.66
527,Talnakh,RU,2021-11-28 15:21:57,69.4865,88.3972,-12.15,97,99,3.42
528,Senanga,ZM,2021-11-28 15:21:57,-16.1167,23.2667,90.14,26,100,5.06
529,Tabuk,PH,2021-11-28 15:21:58,17.4189,121.4443,73.4,94,100,3.71
530,Neijiang,CN,2021-11-28 15:21:58,29.5835,105.0622,58.84,72,100,4.16
531,Tukrah,LY,2021-11-28 15:21:58,32.5341,20.5791,82.44,28,100,30.36
532,Melita,CA,2021-11-28 15:21:58,49.2681,-100.9967,22.46,74,84,5.73
533,Alice Springs,AU,2021-11-28 15:21:59,-23.7,133.8833,62.15,63,0,0.0
534,Sao Felix Do Xingu,BR,2021-11-28 15:21:59,-6.6447,-51.995,90.1,51,31,3.8
535,Mayo,US,2021-11-28 15:21:59,38.8876,-76.5119,49.98,46,1,4.61
536,Vagay,RU,2021-11-28 15:22:00,57.9375,69.0217,19.71,91,49,7.07
537,Oksfjord,NO,2021-11-28 15:22:00,70.2396,22.3479,17.78,95,45,12.77
538,Saran,FR,2021-11-28 15:22:00,47.9501,1.876,41.02,70,75,14.97
539,Tateyama,JP,2021-11-28 15:22:01,34.9833,139.8667,48.22,45,2,5.7
540,Koutiala,ML,2021-11-28 15:22:01,12.3917,-5.4642,98.92,9,80,10.0
541,Varadero,CU,2021-11-28 15:20:28,23.1536,-81.2514,77.76,60,68,5.79
542,Bridlington,GB,2021-11-28 15:21:46,54.0831,-0.1919,35.78,71,66,19.42
543,Salinas,US,2021-11-28 15:20:48,36.6777,-121.6555,52.32,65,1,9.22
544,Menongue,AO,2021-11-28 15:22:02,-14.6585,17.691,75.85,61,95,11.56
545,Santiago,CL,2021-11-28 15:22:02,-33.4569,-70.6483,71.04,40,0,4.61
546,Pimampiro,EC,2021-11-28 15:22:02,0.4,-77.9667,70.77,48,100,3.49
547,Inirida,CO,2021-11-28 15:23:02,3.8653,-67.9239,86.25,66,81,2.55
548,Nouakchott,MR,2021-11-28 15:23:03,18.0858,-15.9785,84.13,30,24,17.18
549,Pyay,MM,2021-11-28 15:23:03,18.8167,95.2167,73.06,79,1,5.12
550,Gaoual,GN,2021-11-28 15:23:03,11.75,-13.2,99.77,24,70,2.48
551,Comarapa,BO,2021-11-28 15:23:04,-17.9,-64.4833,69.85,67,83,7.4
552,Almeirim,BR,2021-11-28 15:23:04,-1.5233,-52.5817,91.15,48,35,6.08
553,Mildura,AU,2021-11-28 15:22:53,-34.2,142.15,62.56,55,0,3.44
554,Monywa,MM,2021-11-28 15:23:04,22.1167,95.1333,70.97,68,33,5.23
555,Suixi,CN,2021-11-28 15:23:05,33.8907,116.7747,51.89,77,69,3.8
556,Puro,PH,2021-11-28 15:23:05,12.4841,123.3827,78.82,89,96,9.13
557,Margate,GB,2021-11-28 15:22:56,51.3813,1.3862,39.06,78,95,24.54
558,Bowling Green,US,2021-11-28 15:23:06,36.9903,-86.4436,45.34,70,1,8.37
559,Itarsi,IN,2021-11-28 15:23:06,22.6167,77.75,67.51,40,87,4.05
560,Newport,GB,2021-11-28 15:18:23,51.5877,-2.9984,45.14,71,34,9.44
561,Canutama,BR,2021-11-28 15:23:06,-6.5339,-64.3831,85.17,70,100,3.65
562,Pacific Grove,US,2021-11-28 15:19:11,36.6177,-121.9166,51.91,71,1,0.0
563,Palmer,US,2021-11-28 15:20:23,42.1584,-72.3287,33.73,59,75,5.75
